event_date,event_location,event_name,event_link,fight_link,fight of the night,performance of the night,knockout of the night,weight_class,fighter1_name,fighter1_link,fighter1_outcome,fighter2_name,fighter2_link,fighter2_outcome,fighter1_height,fighter1_weight,fighter1_reach,fighter1_dob,fighter1_current_record,fighter2_height,fighter2_weight,fighter2_reach,fighter2_dob,fighter2_current_record,method,finish_round,finish_time,time_format,referee,details,fighter1_total_KD,fighter2_total_KD,fighter1_total_sig_str,fighter2_total_sig_str,fighter1_total_sig_str_pct,fighter2_total_sig_str_pct,fighter1_total_total_str,fighter2_total_total_str,fighter1_total_td,fighter2_total_td,fighter1_total_td_pct,fighter2_total_td_pct,fighter1_total_sub_att,fighter2_total_sub_att,fighter1_total_rev,fighter2_total_rev,fighter1_total_ctrl,fighter2_total_ctrl,fighter1_round1_KD,fighter2_round1_KD,fighter1_round1_sig_str,fighter2_round1_sig_str,fighter1_round1_sig_pct,fighter2_round1_sig_pct,fighter1_round1_total_str,fighter2_round1_total_str,fighter1_round1_td,fighter2_round1_td,fighter1_round1_td_pct,fighter2_round1_td_pct,fighter1_round1_sub_att,fighter2_round1_sub_att,fighter1_round1_rev,fighter2_round1_rev,fighter1_round1_ctrl,fighter2_round1_ctrl,fighter1_round1_head,fighter2_round1_head,fighter1_round1_body,fighter2_round1_body,fighter1_round1_leg,fighter2_round1_leg,fighter1_round1_distance,fighter2_round1_distance,fighter1_round1_clinch,fighter2_round1_clinch,fighter1_round1_ground,fighter2_round1_ground,fighter1_round2_KD,fighter2_round2_KD,fighter1_round2_sig_str,fighter2_round2_sig_str,fighter1_round2_sig_pct,fighter2_round2_sig_pct,fighter1_round2_total_str,fighter2_round2_total_str,fighter1_round2_td,fighter2_round2_td,fighter1_round2_td_pct,fighter2_round2_td_pct,fighter1_round2_sub_att,fighter2_round2_sub_att,fighter1_round2_rev,fighter2_round2_rev,fighter1_round2_ctrl,fighter2_round2_ctrl,fighter1_round2_head,fighter2_round2_head,fighter1_round2_body,fighter2_round2_body,fighter1_round2_leg,fighter2_round2_leg,fighter1_round2_distance,fighter2_round2_distance,fighter1_round2_clinch,fighter2_round2_clinch,fighter1_round2_ground,fighter2_round2_ground,fighter1_round3_KD,fighter2_round3_KD,fighter1_round3_sig_str,fighter2_round3_sig_str,fighter1_round3_sig_pct,fighter2_round3_sig_pct,fighter1_round3_total_str,fighter2_round3_total_str,fighter1_round3_td,fighter2_round3_td,fighter1_round3_td_pct,fighter2_round3_td_pct,fighter1_round3_sub_att,fighter2_round3_sub_att,fighter1_round3_rev,fighter2_round3_rev,fighter1_round3_ctrl,fighter2_round3_ctrl,fighter1_round3_head,fighter2_round3_head,fighter1_round3_body,fighter2_round3_body,fighter1_round3_leg,fighter2_round3_leg,fighter1_round3_distance,fighter2_round3_distance,fighter1_round3_clinch,fighter2_round3_clinch,fighter1_round3_ground,fighter2_round3_ground,fighter1_round4_KD,fighter2_round4_KD,fighter1_round4_sig_str,fighter2_round4_sig_str,fighter1_round4_sig_pct,fighter2_round4_sig_pct,fighter1_round4_total_str,fighter2_round4_total_str,fighter1_round4_td,fighter2_round4_td,fighter1_round4_td_pct,fighter2_round4_td_pct,fighter1_round4_sub_att,fighter2_round4_sub_att,fighter1_round4_rev,fighter2_round4_rev,fighter1_round4_ctrl,fighter2_round4_ctrl,fighter1_round4_head,fighter2_round4_head,fighter1_round4_body,fighter2_round4_body,fighter1_round4_leg,fighter2_round4_leg,fighter1_round4_distance,fighter2_round4_distance,fighter1_round4_clinch,fighter2_round4_clinch,fighter1_round4_ground,fighter2_round4_ground,fighter1_round5_KD,fighter2_round5_KD,fighter1_round5_sig_str,fighter2_round5_sig_str,fighter1_round5_sig_pct,fighter2_round5_sig_pct,fighter1_round5_total_str,fighter2_round5_total_str,fighter1_round5_td,fighter2_round5_td,fighter1_round5_td_pct,fighter2_round5_td_pct,fighter1_round5_sub_att,fighter2_round5_sub_att,fighter1_round5_rev,fighter2_round5_rev,fighter1_round5_ctrl,fighter2_round5_ctrl,fighter1_round5_head,fighter2_round5_head,fighter1_round5_body,fighter2_round5_body,fighter1_round5_leg,fighter2_round5_leg,fighter1_round5_distance,fighter2_round5_distance,fighter1_round5_clinch,fighter2_round5_clinch,fighter1_round5_ground,fighter2_round5_ground
"November 15, 2008","Las Vegas, Nevada, USA",UFC 91: Couture vs Lesnar,http://ufcstats.com/event-details/a2b06ca02bca14c0,http://ufcstats.com/fight-details/958bd435389dd12a,True,False,False,Lightweight Bout,Aaron Riley,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b,W,Jorge Gurgel,http://ufcstats.com/fighter-details/04d5718ed2661e8c,L,"5' 8""",155 lbs,"69""","Dec 09, 1980",30-14-1,"5' 7""",155 lbs,"69""","Jan 25, 1977",14-10-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Patricia Morse-Jarman 28 - 29. Jeff Collins 28 - 29. Cecil Peoples 28 - 29.,0,0,98 of 222,70 of 199,44%,35%,133 of 261,91 of 220,1 of 1,1 of 4,100%,25%,0,0,0,0,2:29,0:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"November 15, 2008","Las Vegas, Nevada, USA",UFC 91: Couture vs Lesnar,http://ufcstats.com/event-details/a2b06ca02bca14c0,http://ufcstats.com/fight-details/9e99536eae6d709b,False,False,True,Lightweight Bout,Jeremy Stephens,http://ufcstats.com/fighter-details/18968f97ad34f15c,W,Rafael Dos Anjos,http://ufcstats.com/fighter-details/6a2f7c151031653d,L,"5' 9""",155 lbs,"71""","May 25, 1986",28-20-0 (1 NC),"5' 8""",170 lbs,"70""","Oct 26, 1984",32-17-0,KO/TKO,3,0:39,3 Rnd (5-5-5),Steve Mazzagatti,Punch to Head At Distance,1,0,22 of 46,9 of 18,47%,50%,33 of 60,37 of 48,0 of 0,4 of 6,,66%,0,2,2,0,2:23,5:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"November 15, 2008","Las Vegas, Nevada, USA",UFC 91: Couture vs Lesnar,http://ufcstats.com/event-details/a2b06ca02bca14c0,http://ufcstats.com/fight-details/8191b8edfde3b9c3,False,False,False,Lightweight Bout,Mark Bocek,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce,W,Alvin Robinson,http://ufcstats.com/fighter-details/cbe79765d44bd172,L,"5' 8""",155 lbs,"75""","Oct 24, 1981",12-5-0,"5' 9""",155 lbs,"68""","Jul 16, 1982",15-9-0,Submission,3,3:16,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,0,0,21 of 44,5 of 14,47%,35%,118 of 152,41 of 53,1 of 1,0 of 1,100%,0%,6,0,2,2,11:40,0:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"November 15, 2008","Las Vegas, Nevada, USA",UFC 91: Couture vs Lesnar,http://ufcstats.com/event-details/a2b06ca02bca14c0,http://ufcstats.com/fight-details/b34fb9e15fbd6b3b,False,False,False,Welterweight Bout,Matt Brown,http://ufcstats.com/fighter-details/31123249b0bbf52e,W,Ryan Thomas,http://ufcstats.com/fighter-details/b732b326c362fb62,L,"6' 0""",170 lbs,"75""","Jan 10, 1981",26-19-0,"6' 0""",170 lbs,,"Nov 05, 1984",20-8-0,Submission,2,0:57,3 Rnd (5-5-5),Herb Dean,Armbar From Bottom Guard,0,0,15 of 23,15 of 22,65%,68%,20 of 30,76 of 85,1 of 1,5 of 8,100%,62%,3,0,0,0,0:45,4:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 25, 2008","Rosemont, Illinois, USA",UFC 90: Silva vs Cote,http://ufcstats.com/event-details/c670aa48827d6be6,http://ufcstats.com/fight-details/2281dea0c5903a2f,False,False,False,UFC Middleweight Title Bout,Anderson Silva,http://ufcstats.com/fighter-details/1f454354805b6f75,W,Patrick Cote,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2,L,"6' 2""",185 lbs,"77""","Apr 14, 1975",34-11-0 (1 NC),"5' 11""",170 lbs,"75""","Feb 29, 1980",23-11-0,KO/TKO,3,0:39,5 Rnd (5-5-5-5-5),Herb Dean,"to    
      Knee Injury",0,0,29 of 40,16 of 49,72%,32%,32 of 46,18 of 51,1 of 1,0 of 3,100%,0%,0,0,0,0,1:38,0:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 25, 2008","Rosemont, Illinois, USA",UFC 90: Silva vs Cote,http://ufcstats.com/event-details/c670aa48827d6be6,http://ufcstats.com/fight-details/64da1f4774624b72,False,False,False,Welterweight Bout,Thiago Alves,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,W,Josh Koscheck,http://ufcstats.com/fighter-details/dd37fd509af89f15,L,"5' 9""",170 lbs,"70""","Oct 03, 1983",23-15-0,"5' 10""",170 lbs,"73""","Nov 30, 1977",17-11-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),David Smith,Kelvin Caldwell 27 - 30. Cheryl Clancy 28 - 29. James Goodman 27 - 30.,2,0,80 of 181,39 of 128,44%,30%,87 of 188,46 of 135,0 of 2,0 of 5,0%,0%,0,0,0,0,0:17,2:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 25, 2008","Rosemont, Illinois, USA",UFC 90: Silva vs Cote,http://ufcstats.com/event-details/c670aa48827d6be6,http://ufcstats.com/fight-details/27868eac1d141498,False,False,False,Lightweight Bout,Gray Maynard,http://ufcstats.com/fighter-details/7d96bc577e5178b2,W,Rich Clementi,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2,L,"5' 9""",155 lbs,"70""","May 09, 1979",13-7-1 (1 NC),"5' 9""",155 lbs,"72""","Mar 31, 1976",45-23-1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Todd Frederickson,Anthony Bailes 27 - 30. Robert Hecko 27 - 30. Gabriel Sabaitis 27 - 30.,0,0,22 of 61,7 of 42,36%,16%,66 of 111,20 of 57,5 of 7,0 of 0,71%,,2,0,0,1,9:41,0:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 25, 2008","Rosemont, Illinois, USA",UFC 90: Silva vs Cote,http://ufcstats.com/event-details/c670aa48827d6be6,http://ufcstats.com/fight-details/af4cbb9072814a86,False,False,True,Heavyweight Bout,Junior Dos Santos,http://ufcstats.com/fighter-details/63def5a5662a6917,W,Fabricio Werdum,http://ufcstats.com/fighter-details/492b202d2064e7a9,L,"6' 4""",238 lbs,"77""","Jan 30, 1984",21-9-0,"6' 4""",231 lbs,"77""","Jul 30, 1977",24-9-1,KO/TKO,1,1:21,3 Rnd (5-5-5),Marc Fennell,Punch to Head At Distance,1,0,7 of 11,6 of 6,63%,100%,7 of 11,6 of 6,0 of 0,0 of 0,,,0,0,0,0,0:03,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 25, 2008","Rosemont, Illinois, USA",UFC 90: Silva vs Cote,http://ufcstats.com/event-details/c670aa48827d6be6,http://ufcstats.com/fight-details/d5a0e8c67ed8abe0,True,False,False,Lightweight Bout,Sean Sherk,http://ufcstats.com/fighter-details/029880cdbf5ca089,W,Tyson Griffin,http://ufcstats.com/fighter-details/20205040232ed0f3,L,"5' 6""",155 lbs,"67""","Aug 05, 1973",36-4-1,"5' 6""",145 lbs,"68""","Apr 20, 1984",16-8-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),David Smith,Anthony Bailes 27 - 30. Robert Hecko 28 - 29. Cheryl Clancy 28 - 29.,0,0,92 of 253,74 of 240,36%,30%,103 of 264,102 of 268,3 of 7,0 of 2,42%,0%,0,0,0,0,2:30,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 25, 2008","Rosemont, Illinois, USA",UFC 90: Silva vs Cote,http://ufcstats.com/event-details/c670aa48827d6be6,http://ufcstats.com/fight-details/3feb2a8de9cf37da,False,False,False,Middleweight Bout,Thales Leites,http://ufcstats.com/fighter-details/cfb65863d5099327,W,Drew McFedries,http://ufcstats.com/fighter-details/1fd4fbdcc67de844,L,"6' 1""",185 lbs,"78""","Sep 06, 1981",28-9-0,"6' 0""",185 lbs,"72""","Jul 27, 1978",12-7-0,Submission,1,1:18,3 Rnd (5-5-5),Marc Fennell,Rear Naked Choke,0,0,0 of 0,1 of 2,,50%,4 of 4,1 of 2,1 of 2,0 of 0,50%,,1,0,0,0,1:02,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 25, 2008","Rosemont, Illinois, USA",UFC 90: Silva vs Cote,http://ufcstats.com/event-details/c670aa48827d6be6,http://ufcstats.com/fight-details/80fd1902547e0744,False,False,False,Lightweight Bout,Spencer Fisher,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,W,Shannon Gugerty,http://ufcstats.com/fighter-details/9f1641c08cf8fbe2,L,"5' 7""",155 lbs,"68""","May 09, 1976",24-9-0,"5' 10""",155 lbs,"71""","Dec 30, 1981",15-7-0,Submission,3,3:56,3 Rnd (5-5-5),David Smith,Triangle Choke From Bottom Guard,1,0,30 of 54,28 of 46,55%,60%,76 of 101,54 of 73,0 of 2,2 of 13,0%,15%,2,1,1,0,2:48,6:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 25, 2008","Rosemont, Illinois, USA",UFC 90: Silva vs Cote,http://ufcstats.com/event-details/c670aa48827d6be6,http://ufcstats.com/fight-details/34d1bfdde8ea3e11,False,False,False,Middleweight Bout,Dan Miller,http://ufcstats.com/fighter-details/d0c29452d3272603,W,Matt Horwich,http://ufcstats.com/fighter-details/049d698d773eb3e1,L,"6' 1""",185 lbs,"74""","Jun 30, 1981",14-8-0 (1 NC),"6' 1""",185 lbs,,"Oct 02, 1978",30-25-1,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Reid,James Goodman 28 - 29. Robert Hecko 28 - 29. Kelvin Caldwell 28 - 29.,0,0,31 of 49,15 of 24,63%,62%,142 of 165,62 of 71,6 of 7,0 of 0,85%,,0,5,0,2,10:29,3:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 25, 2008","Rosemont, Illinois, USA",UFC 90: Silva vs Cote,http://ufcstats.com/event-details/c670aa48827d6be6,http://ufcstats.com/fight-details/854c64fe481e65ee,False,False,False,Lightweight Bout,Hermes Franca,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e,W,Marcus Aurelio,http://ufcstats.com/fighter-details/04643fd03d9159cc,L,"5' 6""",155 lbs,"71""","Aug 26, 1974",24-17-0 (1 NC),"5' 10""",155 lbs,"74""","Aug 18, 1973",22-10-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Todd Frederickson,Cheryl Clancy 28 - 29. Augustine Rodriguez 28 - 29. Gabriel Sabaitis 27 - 30.,0,0,60 of 122,40 of 104,49%,38%,65 of 127,55 of 120,0 of 0,1 of 9,,11%,0,0,0,0,0:02,1:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 25, 2008","Rosemont, Illinois, USA",UFC 90: Silva vs Cote,http://ufcstats.com/event-details/c670aa48827d6be6,http://ufcstats.com/fight-details/cfbeeffd65101ae1,False,False,False,Welterweight Bout,Pete Sell,http://ufcstats.com/fighter-details/0359313549d230a1,W,Joshua Burkman,http://ufcstats.com/fighter-details/6da99156486ed6c2,L,"5' 11""",170 lbs,"75""","Aug 05, 1982",10-7-0,"5' 10""",170 lbs,"72""","Apr 10, 1980",28-16-0 (1 NC),Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Reid,Anthony Bailes 28 - 29. Kelvin Caldwell 28 - 29. Robert Hecko 28 - 29.,0,0,65 of 123,50 of 112,52%,44%,88 of 146,58 of 121,1 of 10,4 of 6,10%,66%,1,0,0,0,1:23,3:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 18, 2008","Birmingham, England, United Kingdom",UFC 89: Bisping vs Leben,http://ufcstats.com/event-details/312f47c3d2f83ffa,http://ufcstats.com/fight-details/1776c84e3d22d7cc,False,False,False,Middleweight Bout,Michael Bisping,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2,W,Chris Leben,http://ufcstats.com/fighter-details/d43a048a880efdff,L,"6' 1""",185 lbs,"75""","Feb 28, 1979",30-9-0,"5' 11""",185 lbs,"73""","Jul 21, 1980",22-11-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Richard Bertrand 27 - 30. Chris Lee 27 - 30. Tim Vannatta 28 - 29.,0,0,70 of 160,51 of 164,43%,31%,77 of 167,62 of 176,1 of 3,1 of 2,33%,50%,0,0,0,0,0:30,0:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 18, 2008","Birmingham, England, United Kingdom",UFC 89: Bisping vs Leben,http://ufcstats.com/event-details/312f47c3d2f83ffa,http://ufcstats.com/fight-details/01d71345ba7ea6f9,False,False,False,Light Heavyweight Bout,Keith Jardine,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a,W,Brandon Vera,http://ufcstats.com/fighter-details/fa315e6c77eee106,L,"6' 2""",185 lbs,"76""","Oct 31, 1975",17-11-2,"6' 3""",230 lbs,"78""","Oct 10, 1977",15-7-0 (1 NC),Decision - Split,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,Chris Lee 29 - 28. Tim Vannatta 28 - 29. Chris Watts 28 - 29.,1,1,50 of 131,48 of 86,38%,55%,59 of 140,57 of 95,2 of 4,1 of 1,50%,100%,0,0,0,0,3:40,0:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 18, 2008","Birmingham, England, United Kingdom",UFC 89: Bisping vs Leben,http://ufcstats.com/event-details/312f47c3d2f83ffa,http://ufcstats.com/fight-details/781017bfa44d4058,False,False,True,Light Heavyweight Bout,Luiz Cane,http://ufcstats.com/fighter-details/24b033b3daf1c9df,W,Rameau Thierry Sokoudjou,http://ufcstats.com/fighter-details/d1152823307d7e7c,L,"6' 2""",185 lbs,"77""","Apr 24, 1981",17-7-0 (1 NC),"5' 10""",205 lbs,"78""","Apr 18, 1984",18-18-0,KO/TKO,2,4:15,3 Rnd (5-5-5),Marc Goddard,Punches to Head On Ground,1,0,41 of 78,28 of 82,52%,34%,41 of 78,28 of 82,0 of 0,0 of 1,,0%,0,0,0,0,0:13,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 18, 2008","Birmingham, England, United Kingdom",UFC 89: Bisping vs Leben,http://ufcstats.com/event-details/312f47c3d2f83ffa,http://ufcstats.com/fight-details/f24db9d7c3636a2a,True,False,False,Welterweight Bout,Chris Lytle,http://ufcstats.com/fighter-details/91acd6910b802a9e,W,Paul Taylor,http://ufcstats.com/fighter-details/9b74de674c355425,L,"5' 11""",170 lbs,"68""","Aug 18, 1974",31-18-5,"6' 0""",155 lbs,"72""","Dec 15, 1979",11-6-1 (1 NC),Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,Chris Lee 28 - 29. Tim Vannatta 27 - 30. Chris Watts 28 - 29.,0,0,102 of 194,85 of 160,52%,53%,212 of 304,133 of 209,2 of 3,0 of 2,66%,0%,0,0,0,0,8:01,1:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 18, 2008","Birmingham, England, United Kingdom",UFC 89: Bisping vs Leben,http://ufcstats.com/event-details/312f47c3d2f83ffa,http://ufcstats.com/fight-details/cc9cabc1fc747aaf,False,False,False,Welterweight Bout,Marcus Davis,http://ufcstats.com/fighter-details/b7d524c77c27389b,W,Paul Kelly,http://ufcstats.com/fighter-details/aac5ac38148f0528,L,"5' 10""",170 lbs,"70""","Aug 24, 1973",22-11-0 (1 NC),"5' 9""",155 lbs,"70""","Sep 12, 1984",14-5-0,Submission,2,2:16,3 Rnd (5-5-5),Marc Goddard,Guillotine Choke From Bottom Guard,0,0,25 of 63,3 of 56,39%,5%,36 of 74,3 of 56,1 of 1,1 of 1,100%,100%,1,1,0,0,0:46,0:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 18, 2008","Birmingham, England, United Kingdom",UFC 89: Bisping vs Leben,http://ufcstats.com/event-details/312f47c3d2f83ffa,http://ufcstats.com/fight-details/0510d12ad43ede89,False,False,False,Welterweight Bout,Dan Hardy,http://ufcstats.com/fighter-details/473ce3aa581251a2,W,Akihiro Gono,http://ufcstats.com/fighter-details/b2acebbef8da14ea,L,"6' 0""",170 lbs,"74""","May 17, 1982",25-10-0 (1 NC),"5' 7""",170 lbs,"68""","Oct 07, 1974",35-21-8,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Chris Lee 28 - 29. Tim Vannatta 29 - 28. Andy Roberts 28 - 29.,0,0,57 of 186,56 of 107,30%,52%,61 of 190,58 of 109,0 of 0,3 of 4,,75%,0,0,0,0,0:02,1:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 18, 2008","Birmingham, England, United Kingdom",UFC 89: Bisping vs Leben,http://ufcstats.com/event-details/312f47c3d2f83ffa,http://ufcstats.com/fight-details/550daf3853d050ba,False,False,False,Heavyweight Bout,Shane Carwin,http://ufcstats.com/fighter-details/68dd7b3783c19f9c,W,Neil Wain,http://ufcstats.com/fighter-details/6b7bc7eaf2465387,L,"6' 2""",265 lbs,"80""","Jan 04, 1975",12-2-0,"5' 10""",242 lbs,,,13-4-0,KO/TKO,1,1:31,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head From Mount,0,0,13 of 23,4 of 8,56%,50%,23 of 33,8 of 12,1 of 2,0 of 0,50%,,0,0,0,0,1:02,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"October 18, 2008","Birmingham, England, United Kingdom",UFC 89: Bisping vs Leben,http://ufcstats.com/event-details/312f47c3d2f83ffa,http://ufcstats.com/fight-details/194f8d501f318ada,False,False,False,Lightweight Bout,David Bielkheden,http://ufcstats.com/fighter-details/1efa064872f089d0,W,Jess Liaudin,http://ufcstats.com/fighter-details/a8aba6fd8a463043,L,"5' 10""",155 lbs,"71""","Jun 06, 1979",24-12-0,"5' 9""",170 lbs,"72""",,20-11-0,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin Mulhall,Richard Bertrand 28 - 29. Chris Lee 28 - 29. Chris Watts 27 - 30.,0,0,36 of 53,12 of 25,67%,48%,86 of 104,58 of 72,7 of 11,1 of 1,63%,100%,0,2,0,0,9:54,3:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
